일자,Hour,1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,D-08 유입_traffic,D-08 유출_traffic,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
20220427,24,36.29,79.42,21.11,73.0,66.42,83.75,769.0,1020.0,1625.0,1398.0,17.5,,3.7,44.0,
20220428,1,39.73,79.33,15.71,74.75,66.75,88.33,574.0,838.0,1224.0,1149.0,14.2,,1.4,51.0,
20220428,2,39.57,75.08,16.55,76.58,66.17,90.17,467.0,714.0,933.0,896.0,13.4,,1.5,53.0,
20220428,3,37.16,80.25,19.95,74.67,64.75,88.17,456.0,546.0,793.0,755.0,13.2,,1.0,55.0,
20220428,4,36.79,72.08,19.95,75.17,65.75,90.5,630.0,738.0,1058.0,1095.0,13.1,,1.4,52.0,
20220428,5,35.05,75.75,17.63,74.58,65.83,89.33,1279.0,1318.0,2117.0,2375.0,12.4,,1.4,56.0,
20220428,6,41.59,79.08,20.11,75.25,65.75,80.0,1930.0,1220.0,3895.0,2908.0,11.7,,2.2,53.0,
20220428,7,37.54,84.17,21.24,59.33,66.33,65.83,2119.0,1325.0,3930.0,2908.0,12.1,,2.0,54.0,
20220428,8,30.22,82.0,21.63,73.75,67.5,68.58,2282.0,1650.0,3860.0,2870.0,14.8,,2.3,53.0,
20220428,9,30.1,82.67,22.54,74.5,68.42,67.33,2122.0,1610.0,3627.0,2718.0,17.2,,2.3,45.0,
20220428,10,31.11,80.5,22.36,72.58,67.33,68.5,2052.0,1701.0,3637.0,2887.0,19.3,,2.7,41.0,
20220428,11,34.48,79.25,20.89,55.83,65.75,57.92,1970.0,1618.0,3705.0,2923.0,21.3,,2.1,34.0,
20220428,12,25.16,79.5,22.65,56.5,64.92,54.67,1930.0,1691.0,3609.0,2961.0,22.9,,1.7,29.0,
20220428,13,28.15,78.58,22.44,57.58,64.33,50.08,1978.0,1713.0,3582.0,2992.0,24.2,,2.2,21.0,
20220428,14,31.99,79.25,26.95,61.33,66.08,54.58,1964.0,1596.0,3628.0,2936.0,25.4,,2.4,19.0,
20220428,15,26.09,78.42,22.84,32.42,61.0,55.92,1982.0,1572.0,3537.0,2884.0,25.6,,3.0,21.0,
20220428,16,28.09,75.42,25.8,25.92,62.67,56.17,1666.0,1588.0,3592.0,2999.0,22.6,,5.1,39.0,
20220428,17,14.2,35.75,21.7,21.42,52.25,55.17,1695.0,1628.0,3583.0,3020.0,21.3,,4.6,37.0,
20220428,18,19.22,12.0,20.62,23.42,61.92,56.17,1984.0,1618.0,3730.0,2997.0,20.2,,3.1,36.0,
20220428,19,24.23,33.0,20.14,18.17,26.0,50.67,1879.0,1546.0,3604.0,2903.0,19.1,,2.7,39.0,
20220428,20,30.05,74.75,23.8,16.17,25.75,48.5,1841.0,1481.0,3591.0,2919.0,19.0,,2.4,40.0,
20220428,21,31.92,71.92,26.07,34.17,59.33,45.58,1789.0,1532.0,3378.0,2756.0,18.6,,3.3,54.0,
20220428,22,30.79,73.0,25.18,65.92,63.33,65.17,1529.0,1413.0,3025.0,2635.0,17.7,,5.3,56.0,
20220428,23,32.0,74.92,23.58,68.42,63.58,70.83,1217.0,1157.0,2127.0,1860.0,16.9,,3.8,57.0,
20220428,24,35.87,77.25,23.95,72.08,64.83,81.5,828.0,1008.0,1648.0,1368.0,14.8,,1.1,49.0,
20220429,1,38.09,71.25,22.28,64.83,59.58,82.5,636.0,849.0,1189.0,1187.0,14.8,0.3,4.3,72.0,
20220429,2,38.83,58.67,16.64,64.08,50.67,81.92,444.0,680.0,862.0,849.0,13.7,1.3,2.9,88.0,
20220429,3,37.34,44.08,19.45,66.17,58.92,79.58,437.0,558.0,890.0,805.0,12.9,2.0,4.3,92.0,
20220429,4,40.41,53.08,17.9,64.92,61.0,81.0,618.0,717.0,960.0,1065.0,11.9,3.0,3.3,93.0,
20220429,5,39.29,65.0,18.04,65.08,62.67,79.58,1177.0,1231.0,2122.0,2276.0,11.2,3.4,4.3,95.0,
20220429,6,35.85,65.0,23.42,62.08,60.5,69.33,1816.0,1177.0,3481.0,2756.0,10.8,3.4,4.2,95.0,
20220429,7,33.68,76.08,24.62,59.25,62.17,59.17,1884.0,1331.0,3866.0,2764.0,10.7,1.8,4.2,95.0,
20220429,8,26.03,77.25,23.96,62.42,64.08,59.75,2085.0,1439.0,3733.0,2736.0,11.0,0.3,3.7,93.0,
20220429,9,29.89,80.42,26.68,63.25,66.92,43.83,1911.0,1536.0,3390.0,2427.0,11.6,0.0,3.9,82.0,
20220429,10,32.64,77.67,24.5,72.33,68.08,75.58,1952.0,1576.0,3828.0,2875.0,12.4,0.0,5.4,71.0,
20220429,11,30.92,74.25,23.08,42.17,63.08,58.92,1977.0,1740.0,3627.0,2888.0,14.6,,4.3,66.0,
20220429,12,21.73,75.67,24.67,61.83,65.75,61.33,2045.0,1686.0,3688.0,2950.0,15.7,,3.3,59.0,
20220429,13,36.96,78.0,24.87,49.0,64.0,55.67,1899.0,1443.0,3529.0,2960.0,16.1,,3.5,59.0,
20220429,14,34.0,76.17,23.39,25.17,54.75,54.67,1992.0,1521.0,3500.0,2888.0,15.5,,2.5,56.0,
20220429,15,33.34,77.33,26.87,21.33,56.83,48.75,1954.0,1521.0,3579.0,2891.0,15.7,,2.3,56.0,
20220429,16,21.96,66.17,24.43,28.08,60.58,53.92,956.0,1564.0,3248.0,2914.0,15.9,,3.0,58.0,
20220429,17,5.83,16.75,21.94,24.42,61.75,55.5,806.0,1744.0,2902.0,2863.0,15.4,,3.0,59.0,
20220429,18,10.76,8.17,17.77,67.25,67.17,65.58,589.0,1663.0,3267.0,2904.0,15.0,,2.3,58.0,
20220429,19,16.16,22.5,15.06,48.42,65.33,53.4,1687.0,1660.0,3611.0,2882.0,14.7,,2.4,59.0,
20220429,20,27.14,56.83,19.77,26.75,62.33,49.0,1849.0,1526.0,3559.0,2899.0,14.4,,2.7,57.0,
20220429,21,29.77,71.58,21.87,24.67,59.33,47.58,1660.0,1465.0,3729.0,2899.0,13.9,,3.6,58.0,
20220429,22,38.67,73.83,24.07,29.17,56.67,46.42,1558.0,1570.0,2931.0,2667.0,13.0,,3.1,62.0,
20220429,23,43.78,74.92,20.47,64.83,63.42,64.67,1140.0,1343.0,2752.0,2136.0,12.3,,2.5,63.0,
20220429,24,37.21,74.42,19.4,71.33,62.5,78.08,889.0,1063.0,1745.0,1498.0,16.3,0.0,3.8,59.0,
20220430,1,37.59,75.67,20.73,73.75,66.92,86.0,745.0,909.0,1457.0,1205.0,11.1,,3.5,66.0,
20220430,2,36.24,73.92,18.15,76.92,67.83,89.25,572.0,766.0,1205.0,1031.0,10.5,,2.9,69.0,
20220430,3,34.98,77.67,19.47,76.5,65.58,90.58,501.0,687.0,1021.0,942.0,10.8,,2.9,68.0,
20220430,4,39.69,78.08,22.28,75.92,68.08,91.25,581.0,746.0,1249.0,1233.0,11.0,,2.2,67.0,
20220430,5,42.25,79.0,17.72,75.42,66.25,90.33,1056.0,1194.0,2372.0,2484.0,10.9,,2.5,68.0,
20220430,6,43.07,77.83,23.84,73.5,65.0,74.5,1457.0,1334.0,3231.0,2948.0,10.9,,1.3,70.0,
20220430,7,39.66,82.58,23.15,59.08,63.42,59.67,1573.0,1309.0,3171.0,2887.0,11.4,,2.2,67.0,
20220430,8,37.57,80.33,26.82,67.58,64.5,61.58,1959.0,1349.0,3495.0,2923.0,12.2,,1.4,65.0,
20220430,9,31.49,84.42,26.3,62.75,64.83,56.0,2113.0,1382.0,3661.0,2843.0,13.3,,1.4,64.0,
20220430,10,32.13,80.17,25.4,53.83,63.25,52.67,2120.0,1338.0,3617.0,2617.0,14.9,,1.3,58.0,
20220430,11,28.93,79.33,23.09,35.25,65.5,32.92,1957.0,1420.0,3577.0,2284.0,16.3,,2.4,57.0,
20220430,12,20.9,80.25,24.4,17.67,58.0,24.17,1957.0,1522.0,3573.0,2614.0,16.6,,3.7,55.0,
20220430,13,33.28,79.75,26.18,26.58,66.0,35.75,1968.0,1631.0,3545.0,2684.0,16.8,,3.0,55.0,
20220430,14,26.41,79.67,27.47,51.5,64.0,37.08,1846.0,1500.0,3526.0,2799.0,16.9,,4.5,53.0,
20220430,15,24.28,73.17,22.89,44.17,64.58,47.75,1939.0,1585.0,3435.0,2846.0,15.8,,5.5,62.0,
20220430,16,24.75,76.42,20.15,50.75,64.75,53.83,1840.0,1540.0,3382.0,2816.0,14.8,,4.0,64.0,
20220430,17,27.02,53.5,21.57,42.0,66.58,54.75,1414.0,1704.0,3471.0,2866.0,14.8,,3.4,64.0,
20220430,18,17.9,32.0,24.13,52.25,63.17,55.0,1889.0,1600.0,3255.0,2780.0,13.6,,5.5,68.0,
20220430,19,17.81,59.33,22.56,41.25,63.0,55.0,1752.0,1541.0,3460.0,2595.0,12.6,,3.0,72.0,
20220430,20,29.64,75.0,21.93,68.08,61.67,64.0,1691.0,1534.0,3239.0,2667.0,12.0,,2.6,79.0,
20220430,21,32.23,72.42,24.82,67.08,60.5,65.58,1758.0,1552.0,3528.0,2778.0,11.7,,2.4,83.0,
20220430,22,40.16,73.17,24.88,66.08,59.08,53.67,1517.0,1321.0,2951.0,2388.0,11.4,,3.3,86.0,
20220430,23,34.72,74.92,23.41,68.83,62.83,72.33,1145.0,1251.0,2607.0,2047.0,11.3,,3.1,86.0,
20220430,24,33.78,78.75,21.18,69.92,65.67,79.25,965.0,1208.0,1588.0,1635.0,11.6,,3.3,65.0,
20220501,1,40.66,79.83,18.1,74.25,65.67,88.33,584.0,790.0,1311.0,1123.0,10.3,,2.1,67.0,
20220501,2,35.37,83.25,18.3,75.83,65.5,89.83,491.0,656.0,921.0,827.0,9.8,,2.0,67.0,
20220501,3,33.62,86.08,17.31,77.58,66.5,92.25,379.0,521.0,830.0,712.0,9.5,,2.0,68.0,
20220501,4,36.7,83.58,20.42,78.25,68.08,94.33,349.0,498.0,813.0,802.0,8.6,,1.0,73.0,
20220501,5,38.41,87.33,18.7,75.5,68.0,94.25,504.0,729.0,1178.0,1361.0,8.1,,0.9,75.0,
20220501,6,44.41,84.67,22.99,75.83,67.17,90.92,843.0,891.0,1927.0,1877.0,7.9,,0.8,78.0,
20220501,7,38.1,87.17,26.73,77.08,67.67,87.92,1147.0,1112.0,2282.0,2236.0,8.5,,0.8,80.0,
20220501,8,32.91,82.92,24.14,75.25,68.0,83.25,1631.0,1273.0,3021.0,2731.0,11.0,,1.7,66.0,
20220501,9,31.28,82.25,23.6,73.67,66.42,74.67,1877.0,1469.0,3417.0,2916.0,13.2,,1.9,58.0,
20220501,10,35.66,81.83,24.85,48.5,63.58,59.83,1986.0,1441.0,3700.0,2916.0,15.3,,2.3,49.0,
20220501,11,34.85,81.42,23.94,46.75,63.5,58.58,2019.0,1620.0,3616.0,2859.0,17.2,,4.0,29.0,
20220501,12,32.59,81.08,23.13,64.5,64.83,55.75,1989.0,1627.0,3599.0,2877.0,17.6,,6.1,29.0,
20220501,13,33.76,81.58,23.68,59.92,63.0,55.08,2050.0,1386.0,3500.0,2764.0,18.6,,4.1,24.0,
20220501,14,27.26,81.17,23.24,36.33,65.0,53.08,1982.0,1665.0,3076.0,2854.0,18.5,,6.6,23.0,
20220501,15,29.72,79.42,24.07,60.5,65.67,54.5,1936.0,1692.0,3185.0,2671.0,18.8,,6.4,25.0,
20220501,16,36.16,78.25,23.8,71.25,66.17,69.67,1886.0,1631.0,3363.0,2889.0,18.9,,4.3,29.0,
20220501,17,35.76,79.42,20.42,60.25,63.67,56.58,1912.0,1662.0,3333.0,2774.0,16.9,,4.1,36.0,
20220501,18,28.96,78.42,23.63,69.0,66.08,58.58,1825.0,1661.0,3410.0,2573.0,15.9,,3.5,37.0,
20220501,19,31.59,78.42,23.5,71.75,65.25,69.08,1872.0,1514.0,3389.0,2630.0,14.6,,3.9,50.0,
20220501,20,31.91,76.92,20.68,69.58,65.0,67.83,1789.0,1525.0,3409.0,2763.0,13.9,,3.8,58.0,
20220501,21,30.19,75.33,23.07,67.5,60.25,66.83,1715.0,1442.0,3518.0,2752.0,13.1,,3.2,66.0,
20220501,22,35.76,74.92,22.61,68.25,58.83,71.42,1500.0,1137.0,2890.0,2169.0,12.5,,2.6,70.0,
20220501,23,36.85,74.08,20.55,70.17,63.58,79.5,1193.0,949.0,1745.0,1477.0,12.0,,2.7,75.0,
20220501,24,37.55,71.17,21.34,73.5,65.0,85.75,805.0,965.0,1614.0,1422.0,10.9,,3.0,74.0,
20220502,1,44.25,84.17,18.11,73.83,66.0,90.42,446.0,553.0,855.0,773.0,10.8,,1.3,79.0,
20220502,2,39.98,78.08,19.36,75.5,67.33,92.83,345.0,513.0,591.0,606.0,10.4,,0.8,81.0,
20220502,3,36.6,76.75,23.38,77.42,66.83,95.5,383.0,449.0,590.0,613.0,9.9,,0.7,84.0,
20220502,4,38.1,79.67,21.49,73.75,67.08,93.25,606.0,728.0,988.0,1039.0,9.7,,0.5,88.0,
20220502,5,37.38,78.33,23.49,75.83,66.33,90.08,1330.0,1303.0,2767.0,2711.0,9.3,,1.0,91.0,
20220502,6,35.75,80.58,27.16,66.75,61.92,69.58,1958.0,1130.0,3901.0,2916.0,9.3,,1.0,92.0,
20220502,7,32.46,86.5,24.85,60.67,66.5,66.75,1969.0,1381.0,3825.0,2845.0,10.3,,1.7,93.0,
20220502,8,28.1,86.5,25.31,75.5,68.17,77.33,1927.0,1587.0,3916.0,2784.0,11.3,,1.3,87.0,
20220502,9,28.04,85.92,25.13,75.17,69.75,75.25,2175.0,1564.0,3558.0,2909.0,13.3,,2.1,77.0,
20220502,10,29.9,82.25,23.39,74.17,68.0,70.33,1961.0,1674.0,3399.0,2853.0,15.1,,2.2,60.0,
20220502,11,26.5,79.25,24.98,72.08,65.92,67.75,2071.0,1745.0,3749.0,2912.0,16.5,,3.8,41.0,
20220502,12,25.95,79.92,24.88,60.0,63.83,60.92,1883.0,1516.0,3555.0,2979.0,17.4,,4.1,32.0,
20220502,13,32.93,78.17,23.56,43.08,63.58,51.08,1988.0,1670.0,3685.0,2976.0,18.2,,3.4,34.0,
20220502,14,32.25,79.42,21.44,58.67,65.0,53.67,1981.0,1528.0,3723.0,2930.0,18.2,,4.2,32.0,
20220502,15,27.34,78.42,22.34,44.5,62.5,53.75,1953.0,1508.0,3685.0,2912.0,19.0,,3.9,29.0,
20220502,16,28.51,71.5,17.97,25.17,60.17,55.0,1964.0,1521.0,3697.0,3014.0,18.5,,2.7,28.0,
20220502,17,28.29,68.75,19.64,18.58,46.5,53.92,1989.0,1605.0,3806.0,3070.0,18.6,,3.1,32.0,
20220502,18,30.7,20.58,20.34,17.08,29.42,52.5,1984.0,1575.0,3746.0,2959.0,17.7,,3.5,36.0,
20220502,19,27.53,14.33,21.75,16.92,24.08,50.5,1923.0,1657.0,3575.0,2951.0,16.3,,2.9,38.0,
20220502,20,28.62,70.75,21.48,21.92,36.5,50.67,1722.0,1547.0,3475.0,2752.0,14.9,,2.1,43.0,
20220502,21,29.36,79.25,23.48,66.17,45.0,64.5,1770.0,1549.0,3358.0,2645.0,14.4,,3.2,47.0,
20220502,22,35.58,76.33,24.24,66.92,62.83,68.92,1434.0,1431.0,3197.0,2653.0,13.9,,2.9,56.0,
20220502,23,35.93,80.33,24.15,68.83,61.75,73.5,1098.0,1163.0,2323.0,1952.0,13.4,,3.2,53.0,
20220502,24,33.92,83.08,24.76,72.67,65.0,82.0,727.0,799.0,1350.0,1153.0,11.5,,1.9,77.0,
20220503,1,39.01,81.0,19.42,76.58,65.08,88.83,550.0,762.0,1119.0,1053.0,11.5,,1.8,59.0,
20220503,2,36.71,82.42,17.71,76.0,65.58,92.25,397.0,599.0,842.0,805.0,10.7,,1.2,61.0,
20220503,3,33.38,81.0,17.03,75.58,65.5,89.67,416.0,524.0,752.0,681.0,10.1,,1.3,65.0,
20220503,4,38.71,78.08,21.56,73.25,66.17,92.08,618.0,741.0,1068.0,1106.0,9.8,,0.6,65.0,
20220503,5,49.05,77.92,26.02,75.33,64.83,89.17,1276.0,1311.0,2517.0,2564.0,9.5,,0.5,69.0,
20220503,6,48.66,81.17,25.03,74.08,64.5,72.08,1986.0,1150.0,3892.0,2892.0,9.2,,1.3,70.0,
20220503,7,33.67,86.67,22.38,67.5,65.67,55.5,2098.0,1415.0,4040.0,2937.0,9.7,,1.2,75.0,
20220503,8,25.14,83.42,22.96,75.0,68.08,69.83,2276.0,1517.0,3875.0,2765.0,12.1,,2.3,75.0,
20220503,9,20.66,80.0,23.09,68.75,71.67,51.58,2171.0,1539.0,3527.0,2701.0,14.1,,2.4,59.0,
20220503,10,29.41,79.92,24.85,74.17,68.83,75.08,1970.0,1672.0,3739.0,2888.0,16.3,,2.5,46.0,
20220503,11,29.77,81.25,24.49,57.92,65.83,60.33,1997.0,1696.0,3689.0,2961.0,17.8,,3.6,37.0,
20220503,12,23.23,79.92,23.45,58.92,64.33,55.92,1818.0,1764.0,3653.0,2875.0,19.1,,3.9,28.0,
20220503,13,31.12,79.83,25.14,68.25,66.42,59.0,1890.0,1670.0,3572.0,2947.0,19.4,,5.3,30.0,
20220503,14,36.07,76.17,26.08,60.75,64.58,56.58,2030.0,1624.0,3533.0,2910.0,20.2,,4.0,25.0,
20220503,15,25.24,77.33,22.22,54.33,65.17,54.42,1932.0,1660.0,3596.0,2906.0,20.5,,4.1,25.0,
20220503,16,39.5,76.92,23.0,33.75,64.33,56.5,1973.0,1573.0,3603.0,2991.0,20.7,,3.4,27.0,
20220503,17,30.92,55.25,22.33,28.5,59.08,54.25,2038.0,1490.0,3730.0,3045.0,19.8,,4.3,27.0,
20220503,18,25.02,16.5,16.14,16.92,32.08,55.58,2010.0,1655.0,3701.0,3016.0,18.8,,3.4,30.0,
20220503,19,26.37,13.33,17.24,16.5,26.17,57.58,1929.0,1574.0,3745.0,2928.0,16.8,,3.4,37.0,
20220503,20,23.72,61.92,22.8,17.33,24.42,55.42,1830.0,1512.0,3420.0,2855.0,15.1,,2.5,41.0,
20220503,21,25.62,76.67,25.16,40.67,60.33,50.67,1768.0,1559.0,3563.0,2702.0,14.2,,2.1,42.0,
20220503,22,38.66,76.75,23.86,60.33,61.0,54.0,1541.0,1525.0,3212.0,2733.0,13.8,,2.5,45.0,
20220503,23,32.45,78.58,23.18,67.75,63.75,63.33,1175.0,1238.0,2392.0,2081.0,13.4,,2.5,46.0,
20220503,24,31.59,80.75,22.71,72.92,63.17,81.25,772.0,967.0,1567.0,1458.0,12.4,,2.5,55.0,
20220504,1,39.48,83.0,19.81,76.08,65.42,89.17,529.0,887.0,1236.0,1161.0,12.1,,1.7,52.0,
20220504,2,31.98,81.67,14.63,77.0,65.33,89.42,423.0,628.0,947.0,841.0,11.6,,1.3,48.0,
20220504,3,28.63,82.67,16.41,77.0,65.42,92.83,434.0,577.0,820.0,799.0,11.0,,1.7,49.0,
20220504,4,35.05,81.17,18.9,75.17,64.25,91.92,600.0,750.0,1124.0,1215.0,10.7,,1.8,53.0,
20220504,5,41.57,79.5,21.13,75.0,64.0,89.0,1276.0,1320.0,2498.0,2554.0,10.3,,1.3,59.0,
20220504,6,41.48,81.92,19.96,74.0,65.92,76.92,1912.0,1215.0,3843.0,2896.0,10.1,,1.7,61.0,
20220504,7,31.73,86.0,21.15,64.67,67.58,64.58,2147.0,1357.0,4041.0,2868.0,10.7,,1.5,62.0,
20220504,8,31.8,84.17,23.52,74.83,68.67,73.83,2311.0,1599.0,3811.0,2722.0,14.0,,2.2,53.0,
20220504,9,31.53,82.75,25.09,75.25,71.42,76.58,1878.0,1491.0,3799.0,2892.0,16.6,,1.9,42.0,
20220504,10,28.2,80.42,24.25,67.67,70.17,63.0,1983.0,1725.0,3531.0,2841.0,18.9,,2.2,35.0,
20220504,11,24.0,80.08,26.21,69.67,67.17,60.58,1864.0,1539.0,3538.0,2498.0,21.2,,2.4,32.0,
20220504,12,24.11,80.67,21.76,26.17,62.17,47.75,1831.0,1680.0,3654.0,2993.0,22.8,,4.0,33.0,
20220504,13,42.17,78.92,23.07,62.0,65.42,57.58,1906.0,1722.0,3588.0,2990.0,24.3,,3.7,35.0,
20220504,14,35.16,78.08,21.98,64.5,65.08,57.33,1988.0,1617.0,3582.0,2910.0,25.1,,4.6,35.0,
20220504,15,29.82,78.92,21.2,39.25,63.58,54.92,1973.0,1689.0,3623.0,2938.0,24.8,,4.7,35.0,
20220504,16,36.11,78.08,22.89,51.83,65.83,55.25,1861.0,1537.0,3310.0,2956.0,24.3,,4.6,35.0,
20220504,17,34.77,70.25,18.35,25.25,63.58,52.92,1965.0,1568.0,2966.0,3018.0,23.7,,4.1,35.0,
20220504,18,22.94,13.5,17.21,23.08,63.25,56.5,2023.0,1670.0,3737.0,3033.0,22.3,,4.8,37.0,
20220504,19,18.08,11.67,14.41,17.17,25.75,56.0,1948.0,1641.0,3601.0,2956.0,20.9,,3.2,40.0,
20220504,20,22.36,63.08,22.42,16.92,23.5,49.0,1902.0,1535.0,3737.0,2975.0,19.8,,3.0,43.0,
20220504,21,26.94,73.67,23.77,17.67,31.08,47.75,1760.0,1493.0,3712.0,2925.0,18.8,,1.4,46.0,
20220504,22,34.37,75.92,20.92,19.92,46.42,47.5,1751.0,1469.0,3677.0,2952.0,17.9,,2.2,45.0,
20220504,23,33.52,75.92,20.49,37.92,59.0,46.83,1373.0,1366.0,3129.0,2583.0,16.8,,2.7,43.0,
20220504,24,34.69,80.67,22.12,70.5,61.25,70.75,818.0,1024.0,1748.0,1520.0,12.7,,0.4,48.0,
20220505,1,41.01,79.67,20.35,73.42,62.83,85.42,729.0,980.0,1696.0,1460.0,15.2,,0.9,46.0,
20220505,2,37.63,83.08,18.53,73.92,64.92,87.42,575.0,800.0,1172.0,1083.0,14.9,,0.9,47.0,
20220505,3,36.52,82.17,18.75,75.33,62.83,90.58,508.0,714.0,1072.0,1040.0,14.2,,0.7,46.0,
20220505,4,40.72,86.08,18.29,76.0,63.5,92.33,577.0,899.0,1244.0,1342.0,13.7,,0.6,46.0,
20220505,5,37.45,79.42,20.41,74.25,65.25,87.17,984.0,1356.0,2428.0,2579.0,12.8,,1.4,49.0,
20220505,6,41.71,82.33,22.26,64.25,62.08,71.67,1305.0,1197.0,3202.0,2885.0,12.5,,1.8,56.0,
20220505,7,36.56,86.0,25.17,44.42,64.08,52.58,1356.0,1197.0,2979.0,2757.0,12.9,,1.6,58.0,
20220505,8,38.02,82.17,24.13,73.17,65.58,72.42,1539.0,1312.0,3089.0,2835.0,15.9,,1.5,56.0,
20220505,9,37.74,82.08,23.37,48.08,61.08,61.67,1827.0,1300.0,3214.0,2620.0,18.4,,2.8,36.0,
20220505,10,33.61,82.67,27.45,38.83,68.92,32.67,1803.0,1527.0,3239.0,2599.0,20.3,,2.5,31.0,
20220505,11,30.28,78.75,21.79,57.0,68.58,35.42,1879.0,1465.0,3384.0,2739.0,21.9,,3.2,35.0,
20220505,12,33.73,80.25,25.6,50.75,63.25,48.17,1904.0,1689.0,2965.0,2710.0,22.8,,2.9,36.0,
20220505,13,37.31,81.58,24.97,72.42,67.08,56.0,1932.0,1673.0,2990.0,2736.0,23.9,,2.8,36.0,
20220505,14,37.75,79.58,22.81,71.25,64.75,71.08,1881.0,1621.0,3452.0,2852.0,24.8,,2.1,34.0,
20220505,15,28.89,81.58,23.45,50.33,61.58,56.25,1807.0,1433.0,3466.0,2817.0,25.7,,2.4,33.0,
20220505,16,22.45,79.0,22.94,42.08,63.75,54.42,1873.0,1618.0,3560.0,2868.0,25.2,,2.8,38.0,
20220505,17,30.04,80.42,24.39,46.58,65.67,53.83,1880.0,1670.0,3548.0,2839.0,24.7,,3.6,39.0,
20220505,18,26.99,81.0,25.78,64.75,67.42,52.0,1763.0,1477.0,3297.0,2506.0,23.1,,3.6,47.0,
20220505,19,30.47,78.83,21.98,72.17,65.0,72.92,1745.0,1564.0,3067.0,2427.0,20.5,,4.3,54.0,
20220505,20,27.51,78.58,21.57,70.25,64.75,70.58,1767.0,1462.0,3288.0,2554.0,19.2,,4.5,59.0,
20220505,21,29.81,76.42,24.8,69.0,61.58,71.5,1684.0,1386.0,3390.0,2606.0,18.4,,2.5,62.0,
20220505,22,41.65,74.08,22.71,67.33,60.0,63.42,1541.0,1283.0,2904.0,2194.0,17.5,,0.5,62.0,
20220505,23,36.96,77.75,22.56,69.83,63.75,78.58,1193.0,987.0,1663.0,1498.0,16.8,,0.7,66.0,
20220505,24,37.17,78.58,21.01,73.0,64.33,85.5,991.0,1177.0,2100.0,1829.0,16.0,,1.8,43.0,
20220506,1,35.96,80.83,16.67,71.5,66.0,90.17,513.0,659.0,923.0,891.0,15.8,,0.0,72.0,
20220506,2,34.84,81.0,19.22,76.0,65.75,90.92,405.0,534.0,730.0,693.0,15.5,,1.3,75.0,
20220506,3,32.35,83.83,19.96,76.75,64.42,90.75,418.0,510.0,639.0,685.0,14.8,,1.8,77.0,
20220506,4,34.94,72.75,23.27,74.58,64.83,89.0,609.0,726.0,961.0,1108.0,14.3,,1.8,78.0,
20220506,5,39.98,81.08,23.7,75.08,63.92,89.58,1269.0,1277.0,1957.0,2292.0,13.9,,1.8,79.0,
20220506,6,35.9,85.75,23.18,77.67,66.58,80.75,1805.0,1344.0,3879.0,3000.0,13.8,,1.6,82.0,
20220506,7,33.93,85.17,27.71,67.0,67.42,63.0,1875.0,1319.0,3751.0,2915.0,14.6,,1.3,81.0,
20220506,8,31.35,82.08,23.09,74.33,69.0,72.75,2129.0,1539.0,3741.0,2916.0,17.4,,1.4,72.0,
20220506,9,31.09,80.42,27.57,72.67,68.08,66.83,2200.0,1583.0,3698.0,2934.0,19.9,,2.0,62.0,
20220506,10,29.46,80.33,25.09,67.33,66.17,57.17,1938.0,1615.0,3706.0,2740.0,21.7,,2.5,60.0,
20220506,11,32.06,79.83,24.85,47.5,66.58,38.75,1980.0,1471.0,3682.0,2537.0,22.7,,3.9,54.0,
20220506,12,26.84,80.75,22.43,20.83,63.58,32.0,1958.0,1429.0,3609.0,2715.0,23.7,,3.6,51.0,
20220506,13,29.54,78.25,20.92,43.33,67.75,38.83,1983.0,1520.0,3444.0,2764.0,25.2,,3.4,45.0,
20220506,14,29.85,79.83,18.96,61.67,65.92,55.83,1728.0,1730.0,3594.0,2880.0,24.6,,4.1,46.0,
20220506,15,26.56,78.08,23.36,53.5,65.33,53.92,1990.0,1640.0,3567.0,2907.0,24.9,,3.1,46.0,
20220506,16,34.94,78.25,20.82,44.75,65.92,52.5,1978.0,1615.0,3642.0,2944.0,25.1,,4.2,45.0,
20220506,17,29.12,65.08,18.46,30.92,63.08,54.58,1982.0,1618.0,3677.0,3071.0,24.6,,4.1,49.0,
20220506,18,18.55,10.83,19.31,17.33,42.58,55.67,1913.0,1600.0,3609.0,3106.0,22.9,,3.8,53.0,
20220506,19,28.51,24.83,21.97,17.92,27.58,57.25,1903.0,1585.0,3617.0,2936.0,21.2,,3.9,65.0,
20220506,20,29.72,78.08,21.57,17.75,32.5,52.08,1877.0,1528.0,3677.0,2881.0,19.6,,3.2,78.0,
20220506,21,30.58,75.5,22.11,34.42,59.42,45.58,1737.0,1564.0,3608.0,2903.0,18.8,,2.7,80.0,
20220506,22,39.76,74.75,22.66,58.5,57.0,47.33,1581.0,1488.0,3186.0,2756.0,18.1,,3.2,86.0,
20220506,23,32.52,76.58,22.64,59.5,60.83,59.42,1150.0,1294.0,2174.0,1926.0,17.9,,2.6,86.0,
20220506,24,35.87,80.42,20.68,72.42,64.67,78.67,773.0,878.0,1323.0,1143.0,16.2,,0.5,69.0,
20220507,1,39.7,79.92,17.77,76.58,63.83,90.75,681.0,874.0,1367.0,1068.0,17.8,,1.9,86.0,
